gender,age,age_partner,importance_same_religion,pref_of_partner_attractive,pref_of_partner_sincere,pref_of_partner_intelligence,pref_of_partner_funny,pref_of_partner_ambitious,pref_of_partner_shared_interests,eval_by_partner_attractive,eval_by_partner_sincere,eval_by_partner_intelligence,eval_by_partner_funny,eval_by_partner_ambitous,eval_by_partner_shared_interests,my_pref_attractive,my_pref_sincere,my_pref_intellicence,my_pref_funny,my_pref_ambtition,my_pref_shared_interests,my_eval_attractive,my_eval_sincere,my_eval_intelligence,my_eval_funny,my_eval_ambition,my_eval_shared_interests,interests_correlate,expected_happy_with_couple_match,how_much_i_liked,guess_prob_liked,married
male,28,26,1,20,10,20,30,10,10,8,5,5,6,5,5,50,0,25,10,0,15,6,6,6,7,6,6,-0.35,10,6,6,1
male,28,26,1,15,15,15,40,10,5,9,9,9,9,9,9,50,0,25,10,0,15,7,7,7,7,6,6,0.49,10,7,8,1
male,24,21,1,15,20,20,15,15,15,5,6,6,8,10,8,100,0,0,0,0,0,6,6,6,6,6,6,-0.36,6,6,6,0
male,24,24,1,45,5,25,20,0,5,6,7,8,7,9,8,100,0,0,0,0,0,6,5,7,7,9,7,0.39,6,6,9,0
male,24,25,1,35,10,35,10,10,0,8,7,9,7,9,7,100,0,0,0,0,0,5,6,8,5,8,6,-0.47,6,5,5,0
male,24,23,1,20,20,20,20,10,10,8,9,10,10,8,8,100,0,0,0,0,0,7,8,8,7,8,7,-0.19,6,7,7,0
male,24,21,1,20,5,25,25,10,15,9,6,7,9,6,5,100,0,0,0,0,0,3,10,7,7,10,5,-0.06,6,4,10,0
male,24,23,1,10,25,20,25,5,15,8,9,9,9,10,7,100,0,0,0,0,0,7,10,10,6,10,7,0.43,6,6,7,0
male,24,22,1,15,15,25,20,15,10,8,6,7,7,8,6,100,0,0,0,0,0,7,6,8,6,8,7,-0.16,6,7,7,0
male,24,25,1,9.09,18.18,27.27,18.18,18.18,9.09,7,6,8,7,9,8,100,0,0,0,0,0,8,10,9,9,8,8,-0.21,6,8,8,1
male,24,26,1,20,10,20,30,10,10,7,8,7,8,7,8,100,0,0,0,0,0,5,6,6,6,6,6,-0.23,6,6,6,0
male,24,26,1,15,15,15,40,10,5,9,9,8,10,8,8,100,0,0,0,0,0,6,6,6,6,6,6,0.08,6,7,7,0
female,21,25,10,25,20,25,20,10,0,3,10,10,6,4,7,12,18,20,16,16,18,6,8,7,9,5,7,-0.23,5,9,1,0
female,21,30,10,30,20,10,30,0,10,5,5,5,5,5,5,12,18,20,16,16,18,5,8,7,5,9,5,-0.3,5,7,2,0
female,21,23,10,20,25,20,15,10,10,3,10,9,5,9,2,12,18,20,16,16,18,8,9,8,8,7,6,0.46,5,9,3,0
female,21,24,10,25,35,30,10,0,0,4,5,6,4,6,2,12,18,20,16,16,18,5,8,8,4,9,3,0.43,5,6,1,0
female,21,24,10,25,15,25,25,15,15,6,7,8,6,7,7,12,18,20,16,16,18,7,7,8,5,7,2,-0.4,5,6,1,0
female,21,28,10,25,15,25,15,0,20,7,8,8,7,9,6,12,18,20,16,16,18,6,8,8,6,8,4,0.01,5,5,2,0
female,21,26,10,20,35,20,10,10,5,6,7,10,8,9,8,12,18,20,16,16,18,6,8,8,6,8,5,0.22,5,8,2,0
female,21,30,10,20,20,25,25,5,5,9,5,6,5,5,7,12,18,20,16,16,18,4,7,7,4,7,3,-0.06,5,5,1,0
female,21,22,10,30,15,25,25,5,0,3,8,5,5,8,3,12,18,20,16,16,18,7,7,7,5,6,3,-0.08,5,6,1,0
female,21,25,10,20,20,20,20,5,15,6,7,8,4,6,4,12,18,20,16,16,18,9,9,10,9,9,8,0.28,5,9,5,0
female,21,27,10,35,10,20,15,10,10,5,8,8,5,5,5,12,18,20,16,16,18,5,7,7,7,7,6,0.27,5,6,1,0
female,21,23,10,25,10,35,15,0,15,2,8,8,3,2,2,12,18,20,16,16,18,7,4,6,4,4,2,0.44,5,2,1,0
female,21,21,10,15,20,15,30,5,15,6,6,8,6,7,6,12,18,20,16,16,18,5,8,8,5,8,2,0.62,5,6,1,0
female,21,28,10,40,15,20,10,5,10,6,8,8,7,7,6,12,18,20,16,16,18,6,8,7,7,7,2,-0.08,5,6,1,0
female,21,28,10,40,20,20,20,0,0,5,7,7,7,7,5,12,18,20,16,16,18,6,8,7,6,8,2,-0.2,5,6,1,0
female,21,23,10,20,25,25,10,10,10,5,8,10,7,9,5,12,18,20,16,16,18,5,9,9,8,9,5,0.39,5,8,3,0
female,27,25,2,25,20,25,20,10,0,4,10,8,8,6,4,20,20,20,10,10,20,5,7,7,6,7,5,0.29,4,6,4,0
female,27,30,2,30,20,10,30,0,10,5,5,5,5,5,5,20,20,20,10,10,20,4,7,6,6,7,2,-0.23,4,3,3,0
female,27,23,2,20,25,20,15,10,10,3,6,8,5,5,1,20,20,20,10,10,20,5,6,6,5,6,3,0.44,4,3,2,0
female,27,24,2,25,35,30,10,0,0,4,5,5,3,5,1,20,20,20,10,10,20,5,7,7,5,7,3,-0.04,4,4,3,0
female,27,24,2,25,15,25,25,15,15,6,7,6,6,8,5,20,20,20,10,10,20,6,8,8,7,7,6,-0.21,4,6,6,1
female,27,28,2,25,15,25,15,0,20,7,7,7,5,6,5,20,20,20,10,10,20,6,7,7,4,6,6,-0.02,4,6,6,1
female,27,26,2,20,35,20,10,10,5,5,8,5,5,6,5,20,20,20,10,10,20,8,7,7,7,6,7,-0.33,4,7,4,0
female,27,30,2,20,20,25,25,5,5,5,5,6,5,6,3,20,20,20,10,10,20,5,7,7,6,6,5,0.27,4,5,4,0
female,27,22,2,30,15,25,25,5,0,4,6,6,5,5,3,20,20,20,10,10,20,7,7,7,7,7,6,0.73,4,7,4,0
female,27,25,2,20,20,20,20,5,15,7,8,7,7,7,5,20,20,20,10,10,20,6,7,7,5,7,4,-0.08,4,5,3,0
female,27,27,2,35,10,20,15,10,10,6,8,7,6,5,5,20,20,20,10,10,20,5,6,7,7,7,7,0.12,4,6,6,0
female,27,23,2,25,10,35,15,0,15,2,2,3,2,2,1,20,20,20,10,10,20,3,4,5,4,4,2,-0.52,4,2,1,0
female,27,21,2,15,20,15,30,5,15,4,6,7,6,5,5,20,20,20,10,10,20,3,6,7,5,5,4,0.03,4,2,2,0
female,27,28,2,40,15,20,10,5,10,6,8,8,7,8,6,20,20,20,10,10,20,7,7,8,6,7,8,0.5,4,8,5,0
female,27,28,2,40,20,20,20,0,0,4,7,7,6,6,5,20,20,20,10,10,20,4,5,5,4,5,4,0.33,4,4,2,0
female,27,23,2,20,25,25,10,10,10,5,8,9,7,10,8,20,20,20,10,10,20,6,7,7,7,7,7,0.16,4,7,6,0
female,21,25,6,25,20,25,20,10,0,5,4,3,7,4,3,10,20,40,10,10,10,5,7,6,6,6,7,0.22,5,8,6,0
female,21,30,6,30,20,10,30,0,10,8,8,8,8,8,5,10,20,40,10,10,10,5,7,7,6,6,7,0.06,5,7,6,0
female,21,23,6,20,25,20,15,10,10,6,10,9,8,9,5,10,20,40,10,10,10,6,6,7,6,6,6,0.41,5,6.5,5,0
female,21,24,6,25,35,30,10,0,0,4,6,5,4,3,2,10,20,40,10,10,10,5,7,8,6,6,7,-0.35,5,7,6,1
female,21,24,6,25,15,25,25,15,15,8,8,8,10,7,8,10,20,40,10,10,10,7,7,7,6,6,9,-0.17,5,9,10,1
female,21,28,6,25,15,25,15,0,20,7,8,7,6,6,6,10,20,40,10,10,10,6,7,7,6,7,5,-0.1,5,7,5,1
female,21,26,6,20,35,20,10,10,5,6,8,9,8,8,9,10,20,40,10,10,10,7,6,7,7,7,6,-0.52,5,7,5,0
female,21,30,6,20,20,25,25,5,5,5,6,6,4,7,4,10,20,40,10,10,10,5,6,7,6,6,6,0.21,5,6,5,0
female,21,22,6,30,15,25,25,5,0,4,6,6,4,3,3,10,20,40,10,10,10,6,6,6,8,6,5,0.58,5,6,5,0
female,21,25,6,20,20,20,20,5,15,7,8,8,6,7,3,10,20,40,10,10,10,7,7,6,7,6,7,-0.23,5,8,6,1
female,21,27,6,35,10,20,15,10,10,5,5,7,6,5,5,10,20,40,10,10,10,6,6,7,8,8,7,0.05,5,7,5,1
female,21,23,6,25,10,35,15,0,15,4,6,4,1,1,1,10,20,40,10,10,10,7,6,5,4,4,4,-0.57,5,6,4,1
female,21,21,6,15,20,15,30,5,15,7,7,6,6,6,5,10,20,40,10,10,10,6,6,5,7,5,6,-0.13,5,6,5,1
female,21,28,6,40,15,20,10,5,10,7,8,8,7,8,6,10,20,40,10,10,10,5,5,5,5,5,5,0.49,5,5,5,0
female,21,28,6,40,20,20,20,0,0,6,7,7,7,9,7,10,20,40,10,10,10,6,7,6,6,5,5,0.35,5,6,4,0
female,21,23,6,20,25,25,10,10,10,6,9,10,8,10,7,10,20,40,10,10,10,6,8,7,6,7,5,0.1,5,6,5,0
female,27,25,3,25,20,25,20,10,0,5,10,9,9,8,5,10,20,20,15,20,15,5,6,7,7,7,5,-0.31,5,6,3,0
female,27,30,3,30,20,10,30,0,10,5,5,5,5,5,5,10,20,20,15,20,15,7,8,5,5,8,5,-0.07,5,8,4,0
female,27,23,3,20,25,20,15,10,10,7,6,7,9,8,2,10,20,20,15,20,15,6,8,5,7,5,5,0.09,5,7,5,0
female,27,24,3,25,35,30,10,0,0,5,5,6,4,7,2,10,20,20,15,20,15,7,8,8,8,5,5,-0.32,5,7,5,0
female,27,24,3,25,15,25,25,15,15,5,7,8,7,8,8,10,20,20,15,20,15,5,8,8,5,8,6,0.54,5,7,7,0
female,27,28,3,25,15,25,15,0,20,6,6,6,6,5,5,10,20,20,15,20,15,7,7,8,5,8,5,-0.19,5,8,6,1
female,27,26,3,20,35,20,10,10,5,7,8,8,8,7,9,10,20,20,15,20,15,9,8,7,8,5,8,0.24,5,8,7,1
female,27,30,3,20,20,25,25,5,5,6,6,6,5,6,4,10,20,20,15,20,15,5,7,7,7,7,7,0.04,5,7,7,1
female,27,22,3,30,15,25,25,5,0,6,8,8,5,5,3,10,20,20,15,20,15,7,7,7,8,7,5,0.05,5,7,6,0
female,27,25,3,20,20,20,20,5,15,7,7,6,5,6,7,10,20,20,15,20,15,6,5,5,8,5,6,-0.04,5,6,5,0
female,27,27,3,35,10,20,15,10,10,7,5,5,9,5,5,10,20,20,15,20,15,6,8,5,8,5,5,-0.12,5,7,7,0
female,27,23,3,25,10,35,15,0,15,7,5,7,6,6,6,10,20,20,15,20,15,6,6,8,7,8,5,-0.07,5,7,7,0
female,27,21,3,15,20,15,30,5,15,7,7,9,5,6,2,10,20,20,15,20,15,4,5,5,6,8,7,-0.01,5,7,6,0
female,27,28,3,40,15,20,10,5,10,8,8,8,8,7,7,10,20,20,15,20,15,8,5,5,7,8,8,0.48,5,8,7,0
female,27,28,3,40,20,20,20,0,0,8,7,8,7,7,8,10,20,20,15,20,15,6,8,5,8,8,8,0.49,5,7,6,0
female,27,23,3,20,25,25,10,10,10,8,9,9,8,8,6,10,20,20,15,20,15,8,7,7,5,5,2,-0.22,5,6,4,0
female,25,25,2,25,20,25,20,10,0,8,10,9,9,8,4,20,20,15,15,15,15,7,8,9,6,8,5,-0.12,5,6,4,0
female,25,30,2,30,20,10,30,0,10,5,5,5,5,5,5,20,20,15,15,15,15,5,8,8,6,8,5,0.09,5,7,3,0
female,25,23,2,20,25,20,15,10,10,8,9,7,7,5,5,20,20,15,15,15,15,6,7,8,7,9,7,0.58,5,7,5,0
female,25,24,2,25,35,30,10,0,0,8,5,6,6,5,1,20,20,15,15,15,15,4,5,10,4,10,4,-0.2,5,4,5,0
female,25,24,2,25,15,25,25,15,15,7,6,6,7,5,4,20,20,15,15,15,15,6,7,9,7,9,3,-0.29,5,5,4,0
female,25,28,2,25,15,25,15,0,20,7,6,6,7,6,6,20,20,15,15,15,15,6,8,7,5,8,7,-0.01,5,7,5,0
female,25,26,2,20,35,20,10,10,5,10,8,7,8,7,8,20,20,15,15,15,15,7,8,8,6,10,6,-0.24,5,8,7,0
female,25,30,2,20,20,25,25,5,5,6,7,5,5,5,2,20,20,15,15,15,15,3,8,9,8,10,5,-0.05,5,8,4,0
female,25,22,2,30,15,25,25,5,0,9,8,7,8,5,5,20,20,15,15,15,15,7,8,8,8,6,6,0.38,5,7,6,1
female,25,25,2,20,20,20,20,5,15,9,8,7,8,6,5,20,20,15,15,15,15,8,8,9,8,9,8,0.06,5,9,8,1
female,25,27,2,35,10,20,15,10,10,7,5,5,5,5,5,20,20,15,15,15,15,9,8,9,8,10,7,0.35,5,8,7,1
female,25,23,2,25,10,35,15,0,15,6,4,7,6,2,2,20,20,15,15,15,15,6,5,8,7,10,8,0.11,5,6,7,1
female,25,21,2,15,20,15,30,5,15,8,7,7,7,6,6,20,20,15,15,15,15,5,4,7,5,9,7,0.28,5,5,4,0
female,25,28,2,40,15,20,10,5,10,9,8,8,8,8,7,20,20,15,15,15,15,7,8,9,7,8,5,0.11,5,7,7,1
female,25,28,2,40,20,20,20,0,0,8,9,9,9,7,5,20,20,15,15,15,15,5,8,8,6,9,6,-0.15,5,6,7,1
female,25,23,2,20,25,25,10,10,10,8,9,8,10,9,8,20,20,15,15,15,15,7,7,7,8,8,6,0.53,5,7,5,0
female,23,25,4,25,20,25,20,10,0,8,9,9,8,7,4,20,20,20,15,15,10,2,5,5,3,5,2,-0.38,7,2,2,0
female,23,30,4,30,20,10,30,0,10,5,5,5,5,5,5,20,20,20,15,15,10,2,5,5,3,5,2,-0.05,7,2,2,0
female,23,23,4,20,25,20,15,10,10,7,8,8,9,8,5,20,20,20,15,15,10,2,5,5,3,7,3,0.04,7,3,2,0
female,23,24,4,25,35,30,10,0,0,6,5,7,5,5,2,20,20,20,15,15,10,2,6,7,1,7,2,-0.02,7,2,3,0
female,23,24,4,25,15,25,25,15,15,8,7,7,8,7,7,20,20,20,15,15,10,3,8,7,6,6,4,0.46,7,5,4,0
female,23,28,4,25,15,25,15,0,20,7,6,8,7,6,7,20,20,20,15,15,10,4,7,6,1,4,3,-0.06,7,2,2,0
female,23,26,4,20,35,20,10,10,5,10,9,9,10,7,8,20,20,20,15,15,10,7,4,5,6,5,4,0.22,7,6,5,0
female,23,30,4,20,20,25,25,5,5,5,6,6,6,6,6,20,20,20,15,15,10,3,7,6,4,6,2,-0.05,7,2,2,0
female,23,22,4,30,15,25,25,5,0,9,8,7,9,5,8,20,20,20,15,15,10,6,5,5,7,6,3,0.29,7,4,4,0
female,23,25,4,20,20,20,20,5,15,9,8,7,7,7,8,20,20,20,15,15,10,5,8,8,7,7,6,0.02,7,5,5,0
female,23,27,4,35,10,20,15,10,10,8,5,5,5,5,5,20,20,20,15,15,10,7,6,6,7,6,6,0.21,7,8,5,0
female,23,23,4,25,10,35,15,0,15,7,3,5,5,3,2,20,20,20,15,15,10,6,7,6,5,6,6,0.05,7,6,4,0
female,23,21,4,15,20,15,30,5,15,8,7,7,7,6,6,20,20,20,15,15,10,2,7,6,4,4,4,0.06,7,5,4,0
female,23,28,4,40,15,20,10,5,10,9,9,9,9,8,8,20,20,20,15,15,10,6,8,8,6,7,5,0.08,7,6,6,0
female,23,28,4,40,20,20,20,0,0,8,8,7,8,7,6,20,20,20,15,15,10,2,8,7,2,7,2,0.16,7,3,3,0
female,23,23,4,20,25,25,10,10,10,8,9,8,9,9,8,20,20,20,15,15,10,6,6,6,6,6,4,0.03,7,6,5,0
female,22,25,5,25,20,25,20,10,0,9,8,6,8,7,5,17,10,18,20,25,10,2,6,6,6,6,5,-0.13,5,3,3,0
female,22,30,5,30,20,10,30,0,10,8,8,8,8,8,5,17,10,18,20,25,10,1,6,4,2,1,5,-0.04,5,2,1,0
female,22,23,5,20,25,20,15,10,10,8,9,8,9,8,5,17,10,18,20,25,10,1,4,6,2,6,1,-0.07,5,2,2,0
female,22,24,5,25,35,30,10,0,0,7,6,5,7,3,5,17,10,18,20,25,10,1,6,7,6,4,3,-0.16,5,2,3,0
female,22,24,5,25,15,25,25,15,15,9,7,7,7,6,5,17,10,18,20,25,10,1,3,4,2,2,1,0.44,5,1,4,0
female,22,28,5,25,15,25,15,0,20,8,8,7,8,6,7,17,10,18,20,25,10,3,6,6,4,5,1,-0.27,5,1,2,0
female,22,26,5,20,35,20,10,10,5,9,8,8,8,7,9,17,10,18,20,25,10,8,7,6,6,4,4,0.29,5,6,5,1
female,22,30,5,20,20,25,25,5,5,7,5,6,6,4,5,17,10,18,20,25,10,1,4,5,4,4,4,-0.28,5,3,5,0
female,22,22,5,30,15,25,25,5,0,8,8,5,6,5,7,17,10,18,20,25,10,4,6,4,5,6,7,-0.35,5,3,1,0
female,22,25,5,20,20,20,20,5,15,8,8,7,7,7,0,17,10,18,20,25,10,4,5,4,5,6,5,0.13,5,2,3,0
female,22,27,5,35,10,20,15,10,10,8,5,5,7,5,6,17,10,18,20,25,10,6,5,6,7,8,4,-0.23,5,4,4,1
female,22,23,5,25,10,35,15,0,15,8,4,4,7,5,3,17,10,18,20,25,10,1,2,6,1,6,2,0.2,5,2,3,0
female,22,21,5,15,20,15,30,5,15,8,7,7,6,6,7,17,10,18,20,25,10,1,3,7,1,4,2,-0.31,5,1,3,0
female,22,28,5,40,15,20,10,5,10,8,8,8,8,8,7,17,10,18,20,25,10,6,4,8,3,8,2,-0.07,5,3,3,0
female,22,28,5,40,20,20,20,0,0,9,9,8,9,8,7,17,10,18,20,25,10,2,4,7,3,6,2,-0.06,5,1,2,0
female,22,23,5,20,25,25,10,10,10,9,8,9,10,9,8,17,10,18,20,25,10,5,6,6,4,3,4,-0.16,5,4,1,0
female,22,25,5,25,20,25,20,10,0,5,6,3,4,3,3,20,22,18,15,15,10,4,9,4,4,5,5,0.11,7,5,4,0
female,22,30,5,30,20,10,30,0,10,8,8,8,8,8,5,20,22,18,15,15,10,4,8,6,3,6,5,-0.57,7,4,4,0
female,22,23,5,20,25,20,15,10,10,3,8,7,5,8,5,20,22,18,15,15,10,6,8,7,5,5,5,0.1,7,6,3,0
female,22,24,5,25,35,30,10,0,0,4,4,5,4,6,5,20,22,18,15,15,10,5,7,5,3,5,5,0.31,7,5,4,0
female,22,24,5,25,15,25,25,15,15,7,6,7,6,7,5,20,22,18,15,15,10,8,6,7,3,7,2,-0.41,7,6,4,1
female,22,28,5,25,15,25,15,0,20,8,8,6,7,6,6,20,22,18,15,15,10,6,8,7,4,7,2,0.08,7,6,4,1
female,22,26,5,20,35,20,10,10,5,6,7,6,8,7,7,20,22,18,15,15,10,8,6,6,5,5,5,0.1,7,7,4,0
female,22,30,5,20,20,25,25,5,5,5,6,5,6,7,2,20,22,18,15,15,10,5,6,6,7,6,5,0.04,7,6,4,0
female,22,22,5,30,15,25,25,5,0,6,8,9,5,9,3,20,22,18,15,15,10,8,7,8,8,8,6,0.11,7,8,5,0
female,22,25,5,20,20,20,20,5,15,7,8,8,7,6,5,20,22,18,15,15,10,7,5,6,8,6,4,0.2,7,5,6,0
female,22,27,5,35,10,20,15,10,10,6,5,5,5,5,5,20,22,18,15,15,10,7,7,7,7,7,5,0.54,7,7,5,1
female,22,23,5,25,10,35,15,0,15,5,8,5,3,3,3,20,22,18,15,15,10,6,7,7,4,6,6,-0.05,7,6,5,0
female,22,21,5,15,20,15,30,5,15,5,7,6,7,5,5,20,22,18,15,15,10,6,8,8,5,7,5,0.42,7,8,7,1
female,22,28,5,40,15,20,10,5,10,6,8,8,7,7,6,20,22,18,15,15,10,9,8,8,5,7,5,0.06,7,8,5,0
female,22,28,5,40,20,20,20,0,0,5,8,7,7,7,5,20,22,18,15,15,10,6,7,6,4,6,5,-0.16,7,6,4,0
female,22,23,5,20,25,25,10,10,10,6,8,8,8,9,6,20,22,18,15,15,10,6,8,7,6,5,3,0.52,7,6,6,0
female,23,25,4,25,20,25,20,10,0,6,6,8,7,8,4,10,20,20,20,20,10,3,6,6,5,6,5,0.19,3,6,5,0
female,23,30,4,30,20,10,30,0,10,10,10,10,10,10,,10,20,20,20,20,10,8,9,8,5,9,5,-0.44,3,8,5,0
female,23,23,4,20,25,20,15,10,10,4,7,7,6,6,,10,20,20,20,20,10,6,7,8,7,8,7,0.46,3,8,6,0
female,23,24,4,25,35,30,10,0,0,3,4,7,3,7,1,10,20,20,20,20,10,4,6,6,5,7,6,0.21,3,6,5,0
female,23,24,4,25,15,25,25,15,15,7,7,7,7,6,7,10,20,20,20,20,10,6,9,7,5,6,3,-0.27,3,7,4,0
female,23,28,4,25,15,25,15,0,20,6,6,6,6,6,5,10,20,20,20,20,10,4,5,5,2,6,5,-0.41,3,4,3,0
female,23,26,4,20,35,20,10,10,5,6,8,8,9,8,6,10,20,20,20,20,10,8,7,7,7,5,5,-0.02,3,7,6,0
female,23,30,4,20,20,25,25,5,5,9,5,6,3,6,3,10,20,20,20,20,10,5,5,5,7,7,6,0.09,3,8,6,0
female,23,22,4,30,15,25,25,5,0,5,6,5,4,,3,10,20,20,20,20,10,7,7,5,7,5,7,0.39,3,8,7,1
female,23,25,4,20,20,20,20,5,15,7,7,7,7,7,9,10,20,20,20,20,10,8,7,7,7,7,8,0.16,3,9,7,1
female,23,27,4,35,10,20,15,10,10,6,5,5,5,5,5,10,20,20,20,20,10,7,7,8,8,7,7,0.51,3,8,4,0
female,23,23,4,25,10,35,15,0,15,3,5,6,2,6,4,10,20,20,20,20,10,5,5,5,2,4,3,-0.27,3,4,4,0
female,23,21,4,15,20,15,30,5,15,6,7,7,6,6,4,10,20,20,20,20,10,3,7,8,6,7,5,0.11,3,7,7,0
female,23,28,4,40,15,20,10,5,10,6,8,8,7,8,6,10,20,20,20,20,10,7,7,8,7,9,7,0.16,3,9,6,1
female,23,28,4,40,20,20,20,0,0,6,8,8,7,8,6,10,20,20,20,20,10,3,5,8,4,7,6,0.21,3,6,5,0
female,23,23,4,20,25,25,10,10,10,7,9,10,10,10,10,10,20,20,20,20,10,7,7,8,8,7,8,0.49,3,8,5,1
female,24,25,8,25,20,25,20,10,0,7,5,4,4,8,3,35,10,20,20,10,5,4,6,6,6,6,4,-0.19,5,5,4,0
female,24,30,8,30,20,10,30,0,10,8,8,8,8,8,5,35,10,20,20,10,5,3,6,6,3,6,2,-0.43,5,6,6,0
female,24,23,8,20,25,20,15,10,10,8,7,8,2,9,5,35,10,20,20,10,5,4,5,6,5,6,4,0.47,5,5,3,0
female,24,24,8,25,35,30,10,0,0,6,6,6,6,5,3,35,10,20,20,10,5,4,5,6,5,5,5,-0.48,5,5,4,0
female,24,24,8,25,15,25,25,15,15,9,7,7,6,7,7,35,10,20,20,10,5,4,6,7,5,8,5,0,5,5,4,0
female,24,28,8,25,15,25,15,0,20,9,8,8,7,8,6,35,10,20,20,10,5,4,5,7,3,6,4,-0.38,5,5,4,0
female,24,26,8,20,35,20,10,10,5,9,6,7,6,7,8,35,10,20,20,10,5,9,6,7,7,6,5,-0.34,5,7,4,0
female,24,30,8,20,20,25,25,5,5,7,6,6,5,7,5,35,10,20,20,10,5,2,3,4,2,6,2,-0.27,5,4,3,0
female,24,22,8,30,15,25,25,5,0,7,7,7,8,,,35,10,20,20,10,5,8,9,8,8,8,8,0.52,5,8,8,1
female,24,25,8,20,20,20,20,5,15,9,7,8,8,9,,35,10,20,20,10,5,7,8,8,6,7,5,-0.57,5,7,8,1
female,24,27,8,35,10,20,15,10,10,8,8,8,8,8,,35,10,20,20,10,5,9,7,8,9,8,8,-0.04,5,9,9,1
female,24,23,8,25,10,35,15,0,15,7,7,7,4,5,5,35,10,20,20,10,5,4,6,5,5,5,5,-0.35,5,5,4,0
female,24,21,8,15,20,15,30,5,15,8,8,8,6,7,5,35,10,20,20,10,5,3,8,8,5,5,5,0.03,5,6,4,0
female,24,28,8,40,15,20,10,5,10,8,8,9,8,9,7,35,10,20,20,10,5,7,7,7,6,6,6,0.4,5,6.5,6,0
female,24,28,8,40,20,20,20,0,0,8,8,8,8,7,7,35,10,20,20,10,5,4,5,6,4,5,5,0.26,5,5,5,0
female,24,23,8,20,25,25,10,10,10,8,10,10,10,10,8,35,10,20,20,10,5,9,8,7,10,9,8,-0.32,5,8.5,9,1
female,27,25,1,25,20,25,20,10,0,8,10,10,7,8,4,50,0,50,0,0,0,4,8,7,9,5,6,-0.05,3,5,5,0
female,27,30,1,30,20,10,30,0,10,10,10,10,10,10,5,50,0,50,0,0,0,7,8,9,5,9,7,-0.22,3,7,5,0
female,27,23,1,20,25,20,15,10,10,5,9,10,8,10,4,50,0,50,0,0,0,5,6,6,7,8,5,0.54,3,6,5,0
female,27,24,1,25,35,30,10,0,0,5,6,7,4,4,3,50,0,50,0,0,0,5,7,7,6,9,5,-0.13,3,5,3,0
female,27,24,1,25,15,25,25,15,15,7,6,6,7,7,8,50,0,50,0,0,0,5,7,9,5,4,6,-0.11,3,6,3,0
female,27,28,1,25,15,25,15,0,20,9,8,8,8,8,7,50,0,50,0,0,0,8,8,9,5,9,6,-0.19,3,8,5,1
female,27,26,1,20,35,20,10,10,5,8,9,8,7,10,7,50,0,50,0,0,0,8,9,8,9,8,7,-0.33,3,8,5,1
female,27,30,1,20,20,25,25,5,5,5,7,7,6,5,5,50,0,50,0,0,0,7,9,8,7,8,8,0.06,3,6,5,0
female,27,22,1,30,15,25,25,5,0,5,6,8,5,8,3,50,0,50,0,0,0,7,8,7,9,6,4,0.52,3,7,2,0
female,27,25,1,20,20,20,20,5,15,7,7,8,7,7,6,50,0,50,0,0,0,6,8,9,9,6,6,0,3,7,5,0
female,27,27,1,35,10,20,15,10,10,5,5,5,5,5,5,50,0,50,0,0,0,7,8,8,9,8,4,0.12,3,6,3,0
female,27,23,1,25,10,35,15,0,15,8,7,7,9,5,4,50,0,50,0,0,0,5,6,7,6,7,5,-0.41,3,5,3,0
female,27,21,1,15,20,15,30,5,15,6,7,7,7,6,5,50,0,50,0,0,0,4,7,6,6,9,4,0.17,3,5,3,0
female,27,28,1,40,15,20,10,5,10,8,9,9,8,9,7,50,0,50,0,0,0,7,6,9,8,9,9,0.5,3,7,5,0
female,27,28,1,40,20,20,20,0,0,7,8,8,7,8,6,50,0,50,0,0,0,7,6,9,8,9,9,0.19,3,7,5,0
female,27,23,1,20,25,25,10,10,10,6,8,10,8,7,7,50,0,50,0,0,0,8,8,7,9,7,5,0.2,3,7,3,0
female,30,25,8,25,20,25,20,10,0,6,10,10,8,5,3,30,20,30,10,0,10,6,8,7,10,7,4,-0.29,4,8,5,0
female,30,30,8,30,20,10,30,0,10,10,10,10,10,10,,30,20,30,10,0,10,2,6,7,4,6,2,0.41,4,5,2,0
female,30,23,8,20,25,20,15,10,10,6,10,10,8,10,6,30,20,30,10,0,10,6,8,6,6,6,5,0.77,4,5,3,0
female,30,24,8,25,35,30,10,0,0,4,4,7,3,6,4,30,20,30,10,0,10,5,7,7,5,7,5,0.09,4,6,3,0
female,30,24,8,25,15,25,25,15,15,6,7,7,6,6,8,30,20,30,10,0,10,5,6,6,2,5,7,-0.15,4,4,2,0
female,30,28,8,25,15,25,15,0,20,6,5,7,5,7,5,30,20,30,10,0,10,6,6,7,3,7,3,-0.41,4,5,2,0
female,30,26,8,20,35,20,10,10,5,6,8,7,8,8,8,30,20,30,10,0,10,8,7,9,5,6,4,-0.49,4,6,2,0
female,30,30,8,20,20,25,25,5,5,5,6,7,6,6,3,30,20,30,10,0,10,4,5,6,7,7,4,-0.18,4,6,2,0
female,30,22,8,30,15,25,25,5,0,5,8,8,5,,3,30,20,30,10,0,10,8,7,6,6,7,8,0.21,4,7,3,0
female,30,25,8,20,20,20,20,5,15,7,7,8,8,8,7,30,20,30,10,0,10,6,7,8,5,7,5,-0.15,4,7,2,0
female,30,27,8,35,10,20,15,10,10,6,8,8,8,8,5,30,20,30,10,0,10,7,9,7,7,10,5,-0.46,4,7,3,0
